task_id,task_name,status,matched_content,matched_hook,missing_requirement,suggested_fix
525,Fill a Collection Log Slot.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
526,Fill 10 Collection Log Slots.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
527,Fill 25 Collection Log Slots.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
528,Fill 50 Collection Log Slots.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
529,Fill 100 Collection Log Slots.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
530,Obtain a Rare Clue Reward.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Rare Clue Reward"")",Verify item/NPC name matches cache (r235) spelling
531,Obtain an Ornament Kit,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Ornament Kit"")",Verify item/NPC name matches cache (r235) spelling
532,Obtain a Raid Unique.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Raid Unique"")",Verify item/NPC name matches cache (r235) spelling
533,Obtain a Mega Rare Raid Unique.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Mega Rare Raid Unique"")",Verify item/NPC name matches cache (r235) spelling
534,Obtain a Skilling Outfit Piece.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Skilling Outfit Piece"")",Verify item/NPC name matches cache (r235) spelling
535,Complete a Skilling Outfit Set.,need_hook,,,unclassified mechanic,Assign completion_type and explicit trigger
536,Obtain a Barrows piece,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Barrows piece"")",Verify item/NPC name matches cache (r235) spelling
537,Obtain a Full Barrows Set.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Full Barrows Set"")",Verify item/NPC name matches cache (r235) spelling
538,Obtain a Rare Boss Pet.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Rare Boss Pet"")",Verify item/NPC name matches cache (r235) spelling
539,Obtain a Rare Skilling Pet.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Rare Skilling Pet"")",Verify item/NPC name matches cache (r235) spelling
540,Obtain a Unique Drop Worth Over 1 Million Coins.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Drop Worth Over 1 Million Coins"")",Verify item/NPC name matches cache (r235) spelling
541,Obtain a Unique Drop Worth Over 10 Million Coins.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Drop Worth Over 10 Million Coins"")",Verify item/NPC name matches cache (r235) spelling
542,Complete a Boss Collection Log Page.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
543,Complete a Raid Collection Log Page.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
544,Complete a Clue Collection Log Page.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
545,Complete a Minigame Collection Log Page.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
546,Complete a Slayer Collection Log Page.,need_hook,,LeagueTaskManager.onCollectionLogEvent,unknown trigger,
547,Complete a Skilling Collection Log Page.,need_hook,collection log page,(unwired) collection log add,collection log page completion not wired,Hook collection log milestone or script_manual
548,Obtain 5 Unique Boss Drops.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Boss Drops"")",Verify item/NPC name matches cache (r235) spelling
549,Obtain 10 Unique Boss Drops.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Boss Drops"")",Verify item/NPC name matches cache (r235) spelling
550,Obtain 25 Unique Boss Drops.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Boss Drops"")",Verify item/NPC name matches cache (r235) spelling
551,Obtain 5 Unique Clue Rewards.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Clue Rewards"")",Verify item/NPC name matches cache (r235) spelling
552,Obtain 25 Unique Clue Rewards.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Clue Rewards"")",Verify item/NPC name matches cache (r235) spelling
553,Obtain 100 Unique Clue Rewards.,missing_content,,LeagueTaskManager.onItemObtain,"item not found in cache (""Unique Clue Rewards"")",Verify item/NPC name matches cache (r235) spelling
554,Defeat a Goblin.,ambiguous,npc candidates: 655:Goblin; 656:Goblin; 657:Goblin; 658:Goblin; 659:Goblin,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
555,Defeat a Cow.,ambiguous,npc candidates: 2790:Cow; 2791:Cow; 2793:Cow; 2795:Cow; 5842:Cow,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
556,Defeat a Chicken.,ambiguous,npc candidates: 1173:Chicken; 1174:Chicken; 2804:Chicken; 2805:Chicken; 2806:Chicken,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
557,Defeat a Rat.,ambiguous,npc candidates: 1020:Rat; 1021:Rat; 1022:Rat; 2492:Rat; 2513:Rat,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
558,Defeat a Giant Rat.,ambiguous,npc candidates: 2510:Giant rat; 2511:Giant rat; 2512:Giant rat; 2856:Giant rat; 2857:Giant rat,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
559,Defeat a Dark Wizard.,ambiguous,npc candidates: 510:Dark wizard; 512:Dark wizard; 2056:Dark wizard; 2057:Dark wizard; 2058:Dark wizard,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
560,Defeat a Skeleton.,ambiguous,npc candidates: 70:Skeleton; 71:Skeleton; 72:Skeleton; 73:Skeleton; 74:Skeleton,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
561,Defeat a Zombie.,ambiguous,npc candidates: 26:Zombie; 27:Zombie; 28:Zombie; 29:Zombie; 30:Zombie,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
562,Defeat a Hobgoblin.,ambiguous,npc candidates: 132:Hobgoblin; 2241:Hobgoblin; 3049:Hobgoblin; 3050:Hobgoblin; 3286:Hobgoblin,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
563,Defeat a Minotaur.,ambiguous,npc candidates: 2481:Minotaur; 2482:Minotaur; 2483:Minotaur; 12812:Minotaur; 12813:Minotaur,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
564,Defeat a Hill Giant.,ambiguous,npc candidates: 2098:Hill Giant; 2099:Hill Giant; 2100:Hill Giant; 2101:Hill Giant; 2102:Hill Giant,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
565,Defeat a Moss Giant.,ambiguous,npc candidates: 2090:Moss giant; 2091:Moss giant; 2092:Moss giant; 2093:Moss giant; 3851:Moss giant,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
566,Defeat an Ice Warrior.,ambiguous,npc candidates: 2841:Ice warrior; 2842:Ice warrior; 2851:Ice warrior; 13802:Ice warrior,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
567,Defeat an Ice Giant.,ambiguous,npc candidates: 2085:Ice giant; 2086:Ice giant; 2087:Ice giant; 2088:Ice giant; 2089:Ice giant,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
568,Defeat a Lesser Demon.,ambiguous,npc candidates: 2005:Lesser demon; 2006:Lesser demon; 2007:Lesser demon; 2008:Lesser demon; 2018:Lesser demon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
569,Defeat a Cyclops.,ambiguous,npc candidates: 2097:Cyclops; 2137:Cyclops; 2138:Cyclops; 2139:Cyclops; 2140:Cyclops,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
570,Defeat a Troll.,ambiguous,npc candidates: 133:Troll; 8470:Troll; 8471:Troll; 8472:Troll; 8473:Troll,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
571,Defeat a Hellhound.,ambiguous,npc candidates: 104:Hellhound; 105:Hellhound; 135:Hellhound; 3133:Hellhound; 7256:Hellhound,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
572,Defeat a Greater Demon.,ambiguous,npc candidates: 2025:Greater demon; 2026:Greater demon; 2027:Greater demon; 2028:Greater demon; 2029:Greater demon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
573,Defeat a Blue Dragon.,ambiguous,npc candidates: 265:Blue dragon; 266:Blue dragon; 267:Blue dragon; 268:Blue dragon; 269:Blue dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
574,Defeat a Black Demon.,ambiguous,npc candidates: 240:Black demon; 1432:Black demon; 2048:Black demon; 2049:Black demon; 2050:Black demon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
575,Defeat a Fire Giant.,ambiguous,npc candidates: 2075:Fire giant; 2076:Fire giant; 2077:Fire giant; 2078:Fire giant; 2079:Fire giant,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
576,Defeat a Green Dragon.,ambiguous,npc candidates: 260:Green dragon; 261:Green dragon; 262:Green dragon; 263:Green dragon; 264:Green dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
577,Defeat a Bronze Dragon.,ambiguous,npc candidates: 270:Bronze dragon; 271:Bronze dragon; 7253:Bronze dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
578,Defeat a Steel Dragon.,ambiguous,npc candidates: 139:Steel dragon; 274:Steel dragon; 275:Steel dragon; 7255:Steel dragon; 8086:Steel dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
579,Defeat a Black Dragon.,ambiguous,npc candidates: 252:Black dragon; 253:Black dragon; 254:Black dragon; 255:Black dragon; 256:Black dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
580,Defeat a Skeletal Wyvern.,ambiguous,npc candidates: 465:Skeletal Wyvern; 466:Skeletal Wyvern; 467:Skeletal Wyvern; 468:Skeletal Wyvern,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
581,Defeat a Brutal Black Dragon.,ambiguous,npc candidates: 7275:Brutal black dragon; 8092:Brutal black dragon; 8093:Brutal black dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
582,Defeat a Demonic Gorilla.,ambiguous,npc candidates: 7144:Demonic gorilla; 7145:Demonic gorilla; 7146:Demonic gorilla; 7147:Demonic gorilla; 7148:Demonic gorilla,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
583,Defeat a Revenant Knight.,ambiguous,npc candidates: 7939:Revenant knight; 15184:Revenant knight,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
584,Defeat Crazy Archaeologist.,ready,npc:6618 Crazy archaeologist spawned,LeagueTaskManager.onNpcKill,,
585,Defeat Chaos Fanatic.,ready,npc:6619 Chaos Fanatic spawned,LeagueTaskManager.onNpcKill,,
586,Defeat Scorpia.,ready,npc:6615 Scorpia spawned,LeagueTaskManager.onNpcKill,,
587,Defeat Chaos Elemental.,ambiguous,npc candidates: 2054:Chaos Elemental; 6505:Chaos Elemental,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
588,Defeat King Black Dragon.,ambiguous,npc candidates: 239:King Black Dragon; 2642:King Black Dragon; 6502:King Black Dragon; 12440:King Black Dragon,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
589,Defeat Barrows Brothers.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
590,Defeat Giant Mole.,ambiguous,npc candidates: 5779:Giant Mole; 6499:Giant Mole,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
591,Defeat Sarachnis.,ready,npc:8713 Sarachnis spawned,LeagueTaskManager.onNpcKill,,
592,Defeat Dagannoth Rex.,ambiguous,npc candidates: 2267:Dagannoth Rex; 6498:Dagannoth Rex; 12439:Dagannoth Rex,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
593,Defeat Dagannoth Prime.,ambiguous,npc candidates: 2266:Dagannoth Prime; 6497:Dagannoth Prime; 12442:Dagannoth Prime,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
594,Defeat Dagannoth Supreme.,ambiguous,npc candidates: 2265:Dagannoth Supreme; 6496:Dagannoth Supreme; 12441:Dagannoth Supreme,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
595,Defeat Kalphite Queen.,ambiguous,npc candidates: 128:Kalphite Queen; 963:Kalphite Queen; 965:Kalphite Queen; 4303:Kalphite Queen; 4304:Kalphite Queen,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
596,Defeat Zulrah.,ambiguous,npc candidates: 2042:Zulrah; 2043:Zulrah; 2044:Zulrah,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
597,Defeat Vorkath.,ambiguous,npc candidates: 8026:Vorkath; 8058:Vorkath; 8059:Vorkath; 8060:Vorkath; 8061:Vorkath,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
598,Defeat Phantom Muspah.,ambiguous,npc candidates: 12077:Phantom Muspah; 12078:Phantom Muspah; 12079:Phantom Muspah; 12080:Phantom Muspah; 12082:Phantom Muspah,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
599,Defeat Grotesque Guardians.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
600,Defeat Cerberus.,ambiguous,npc candidates: 5862:Cerberus; 5863:Cerberus; 5866:Cerberus; 13657:Cerberus,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
601,Defeat Kraken.,ambiguous,npc candidates: 494:Kraken; 6640:Kraken; 6656:Kraken,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
602,Defeat Thermonuclear Smoke Devil.,ambiguous,npc candidates: 499:Thermonuclear smoke devil; 13659:Thermonuclear smoke devil,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
603,Defeat Abyssal Sire.,ambiguous,npc candidates: 5886:Abyssal Sire; 5887:Abyssal Sire; 5888:Abyssal Sire; 5889:Abyssal Sire; 5890:Abyssal Sire,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
604,Defeat General Graardor.,ambiguous,npc candidates: 2215:General Graardor; 6494:General Graardor; 12444:General Graardor,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
605,Defeat Kree'arra.,ambiguous,npc candidates: 3162:Kree'arra; 6492:Kree'arra; 12443:Kree'arra,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
606,Defeat Commander Zilyana.,ambiguous,npc candidates: 2205:Commander Zilyana; 6493:Commander Zilyana; 12445:Commander Zilyana,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
607,Defeat K'ril Tsutsaroth.,ambiguous,npc candidates: 3129:K'ril Tsutsaroth; 6495:K'ril Tsutsaroth; 12446:K'ril Tsutsaroth,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
608,Defeat Nex.,ambiguous,npc candidates: 11278:Nex; 11279:Nex; 11280:Nex; 11281:Nex; 11282:Nex,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
609,Defeat The Nightmare.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
610,Defeat Phosani's Nightmare.,ambiguous,npc candidates: 377:Phosani's Nightmare; 9416:Phosani's Nightmare; 9417:Phosani's Nightmare; 9418:Phosani's Nightmare; 9419:Phosani's Nightmare,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
611,Defeat The Gauntlet.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
612,Defeat the Corrupted Gauntlet.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
613,Complete the Fight Caves.,need_hook,minigame:Complete the Fight Caves.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
614,Complete the Inferno.,need_hook,minigame:Complete the Inferno.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
615,Complete Chambers of Xeric.,need_hook,minigame:Complete Chambers of Xeric.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
616,Complete Chambers of Xeric Challenge Mode.,need_hook,minigame:Complete Chambers of Xeric Challenge Mode.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
617,Complete Theatre of Blood.,need_hook,minigame:Complete Theatre of Blood.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
618,Complete Theatre of Blood Hard Mode.,need_hook,minigame:Complete Theatre of Blood Hard Mode.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
619,Complete Tombs of Amascut.,need_hook,minigame:Complete Tombs of Amascut.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
620,Complete a 300 Invocation Tombs of Amascut Raid.,need_hook,minigame:Complete a 300 Invocation Tombs of Amascut Raid.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
621,Defeat Kephri.,ambiguous,npc candidates: 11719:Kephri; 11720:Kephri; 11721:Kephri; 11722:Kephri; 12125:Kephri,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
622,Defeat Zebak.,ambiguous,npc candidates: 10680:Zebak; 11730:Zebak; 11732:Zebak; 11733:Zebak; 12128:Zebak,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
623,Defeat Ba-Ba.,ambiguous,npc candidates: 11778:Ba-Ba; 11779:Ba-Ba; 11780:Ba-Ba; 12127:Ba-Ba,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
624,Defeat Akkha.,ambiguous,npc candidates: 11789:Akkha; 11790:Akkha; 11791:Akkha; 11792:Akkha; 11793:Akkha,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
625,Defeat Maiden of Sugadinti.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
626,Defeat Sotetseg.,ambiguous,npc candidates: 8387:Sotetseg; 8388:Sotetseg; 10864:Sotetseg; 10865:Sotetseg; 10867:Sotetseg,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
627,Defeat Xarpus.,ambiguous,npc candidates: 8338:Xarpus; 8339:Xarpus; 8340:Xarpus; 8341:Xarpus; 10766:Xarpus,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
628,Defeat Bloat.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
629,Defeat Tekton.,ambiguous,npc candidates: 7540:Tekton; 7541:Tekton; 7542:Tekton; 7545:Tekton,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
630,Defeat Vasa Nistirio.,ambiguous,npc candidates: 7566:Vasa Nistirio; 7567:Vasa Nistirio,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
631,Defeat Vespula.,ambiguous,npc candidates: 7530:Vespula; 7531:Vespula; 7532:Vespula,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
632,Defeat the Mimic.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
633,Defeat Obor.,missing_content,npc:7416 Obor not-spawned,LeagueTaskManager.onNpcKill,npc not present in npc-spawns.json,Add NPC spawn for task 633 or change target
634,Defeat Bryophyta.,ready,npc:8195 Bryophyta spawned,LeagueTaskManager.onNpcKill,,
635,Defeat Tempoross.,need_hook,minigame:Defeat Tempoross.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
636,Defeat Wintertodt.,need_hook,minigame:Defeat Wintertodt.,(unwired) minigame completion,minigame completion not wired to league tasks,Call completeLeagueTask from minigame reward script or add minigame validator
637,Defeat Skotizo.,missing_content,npc:7286 Skotizo not-spawned,LeagueTaskManager.onNpcKill,npc not present in npc-spawns.json,Add NPC spawn for task 637 or change target
638,Defeat Hespori.,ambiguous,npc candidates: 8583:Hespori; 11192:Hespori,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
639,Defeat Deranged Archaeologist.,ready,npc:7806 Deranged archaeologist spawned,LeagueTaskManager.onNpcKill,,
640,Defeat Vet'ion.,ambiguous,npc candidates: 6611:Vet'ion; 6612:Vet'ion; 12002:Vet'ion,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
641,Defeat Callisto.,ambiguous,npc candidates: 6503:Callisto; 6609:Callisto,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
642,Defeat Venenatis.,ambiguous,npc candidates: 6504:Venenatis; 6610:Venenatis,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
643,Defeat Artio.,missing_content,npc:11992 Artio not-spawned,LeagueTaskManager.onNpcKill,npc not present in npc-spawns.json,Add NPC spawn for task 643 or change target
644,Defeat Calvar'ion.,ambiguous,npc candidates: 11993:Calvar'ion; 11994:Calvar'ion; 11995:Calvar'ion,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
645,Defeat Spindel.,missing_content,npc:11998 Spindel not-spawned,LeagueTaskManager.onNpcKill,npc not present in npc-spawns.json,Add NPC spawn for task 645 or change target
646,Defeat Duke Sucellus.,ambiguous,npc candidates: 12166:Duke Sucellus; 12167:Duke Sucellus; 12191:Duke Sucellus; 12192:Duke Sucellus; 12193:Duke Sucellus,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
647,Defeat The Leviathan.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
648,Defeat The Whisperer.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
649,Defeat Vardorvis.,ambiguous,npc candidates: 12223:Vardorvis; 12224:Vardorvis; 12228:Vardorvis; 12425:Vardorvis; 12426:Vardorvis,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
650,Complete the Fortis Colosseum.,need_hook,,,unclassified mechanic,Assign completion_type and explicit trigger
651,Cross the River Lum.,need_hook,,,unclassified mechanic,Assign completion_type and explicit trigger
652,Climb the Lumbridge Castle Staircase.,need_hook,,,unclassified mechanic,Assign completion_type and explicit trigger
653,Use the Grand Exchange.,need_hook,quest/area:Misthalin,(unwired) quest completion,quest/diary completion not implemented,Implement quest system hook or script_manual
654,Cook on the Lumbridge Castle Range.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
655,Mine Copper in Lumbridge Swamp.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
656,Fish Shrimp in Lumbridge.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
657,Chop a Tree in Draynor.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
658,Burn Logs in Varrock.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
659,Defeat a Goblin near Lumbridge.,ambiguous,npc candidates: 655:Goblin; 656:Goblin; 657:Goblin; 658:Goblin; 659:Goblin,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
660,Defeat a Dark Wizard south of Varrock.,missing_content,,LeagueTaskManager.onNpcKill,npc not found in cache,Verify item/NPC name matches cache (r235) spelling
661,Defeat a Giant Rat in Edgeville Dungeon.,ambiguous,npc candidates: 2510:Giant rat; 2511:Giant rat; 2512:Giant rat; 2856:Giant rat; 2857:Giant rat,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
662,Defeat a Skeleton in Varrock Sewers.,ambiguous,npc candidates: 70:Skeleton; 71:Skeleton; 72:Skeleton; 73:Skeleton; 74:Skeleton,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
663,Defeat a Moss Giant in Varrock Sewers.,ambiguous,npc candidates: 2090:Moss giant; 2091:Moss giant; 2092:Moss giant; 2093:Moss giant; 3851:Moss giant,LeagueTaskManager.onNpcKill,multiple NPC ids for name,Set explicit target_id(s) in tasks source
664,Enter the Stronghold of Security.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
665,Reach the Bottom of the Stronghold of Security.,need_hook,,,unclassified mechanic,Assign completion_type and explicit trigger
666,Enter Edgeville Dungeon.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
667,Enter Varrock Sewers.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
668,Enter Lumbridge Swamp Caves.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
669,Enter the Cook’s Guild.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
670,Enter the Champions’ Guild.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
671,Enter the Wizards’ Tower.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
672,Enter the Varrock Museum.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
673,Enter the Grand Exchange Tunnel.,need_hook,area:Misthalin,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
674,Craft Air Runes at the Air Altar.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
675,Craft Mind Runes at the Mind Altar.,need_hook,,,no TaskTrigger could be parsed from task name,Add explicit trigger JSON or implement parser pattern
676,Teleport to Varrock.,ready,spell_cast:teleport:Varrock Teleport,LeagueTaskManager.onSpellCast,,
