task_id,task_name,status,matched_content,matched_hook,missing_requirement,suggested_fix
1570,Equip Granite Shield.,ambiguous,item candidates: 3122:Granite shield; 3134:Granite shield; 14130:Granite shield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1571,Equip a Mystic Hat (Dark).,ambiguous,item candidates: 4099:Mystic hat (dark); 4100:Mystic hat (dark); 14158:Mystic hat (dark),LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1572,Equip a Dragon Full Helmet.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dragon Full Helmet"")",Verify item/NPC name matches cache (r235) spelling
1573,Equip a Dragon Platelegs.,ambiguous,item candidates: 4087:Dragon platelegs; 4088:Dragon platelegs; 4180:Dragon platelegs; 14175:Dragon platelegs; 20429:Dragon platelegs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1574,Equip a Dragon Plateskirt.,ambiguous,item candidates: 4585:Dragon plateskirt; 4586:Dragon plateskirt; 14183:Dragon plateskirt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1575,Equip a Heavy Ballista.,ambiguous,item candidates: 19481:Heavy ballista; 19482:Heavy ballista; 19483:Heavy ballista; 23630:Heavy ballista; 23631:Heavy ballista,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1576,Equip a Light Ballista.,ambiguous,item candidates: 19478:Light ballista; 19479:Light ballista; 19480:Light ballista; 27188:Light ballista,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1577,Equip Zenyte Jewellery.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Zenyte Jewellery"")",Verify item/NPC name matches cache (r235) spelling
1578,Equip a Torture Amulet.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Torture Amulet"")",Verify item/NPC name matches cache (r235) spelling
1579,Equip a Necklace of Anguish.,ambiguous,item candidates: 19547:Necklace of anguish; 19548:Necklace of anguish; 19549:Necklace of anguish; 27172:Necklace of anguish,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1580,Equip a Tormented Bracelet.,ambiguous,item candidates: 19544:Tormented bracelet; 19545:Tormented bracelet; 19546:Tormented bracelet; 27171:Tormented bracelet,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1581,Equip a Ring of Suffering.,ambiguous,item candidates: 19550:Ring of suffering; 19551:Ring of suffering; 19552:Ring of suffering,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1582,Equip a Dragon Scimitar Ornament Kit.,ambiguous,item candidates: 20002:Dragon scimitar ornament kit; 20003:Dragon scimitar ornament kit; 20004:Dragon scimitar ornament kit,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1583,Equip a Crystal Bow.,ambiguous,item candidates: 23983:Crystal bow; 23984:Crystal bow; 24123:Crystal bow; 24124:Crystal bow,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1584,Equip a Crystal Shield.,ambiguous,item candidates: 23991:Crystal shield; 23992:Crystal shield; 24127:Crystal shield; 24128:Crystal shield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1585,Equip Crystal Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Crystal Armour"")",Verify item/NPC name matches cache (r235) spelling
1586,Equip a Blade of Saeldor.,ambiguous,item candidates: 23995:Blade of saeldor; 23996:Blade of saeldor,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1587,Equip a Bow of Faerdhinen.,ambiguous,item candidates: 25865:Bow of faerdhinen; 25866:Bow of faerdhinen,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1588,Equip a Crystal Tool Seed Item.,ambiguous,item candidates: 23953:Crystal tool seed; 23954:Crystal tool seed; 23955:Crystal tool seed,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1589,Equip a Crystal Helm.,ambiguous,item candidates: 23971:Crystal helm; 23972:Crystal helm; 27705:Crystal helm; 27706:Crystal helm; 27717:Crystal helm,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1590,Equip Crystal Legs.,ambiguous,item candidates: 23979:Crystal legs; 23980:Crystal legs; 27701:Crystal legs; 27702:Crystal legs; 27713:Crystal legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1591,Equip a Crystal Body.,ambiguous,item candidates: 23975:Crystal body; 23976:Crystal body; 27697:Crystal body; 27698:Crystal body; 27709:Crystal body,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1592,Equip Dragon Claws.,ambiguous,item candidates: 13652:Dragon claws; 15597:Dragon claws; 20784:Dragon claws; 20848:Dragon claws,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1593,Equip Dinh’s Bulwark.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dinh’s Bulwark"")",Verify item/NPC name matches cache (r235) spelling
1594,Equip Ancestral Robes.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Ancestral Robes"")",Verify item/NPC name matches cache (r235) spelling
1595,Equip a Twisted Bow.,ambiguous,item candidates: 20997:Twisted bow; 20998:Twisted bow; 20999:Twisted bow,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1596,Equip a Kodai Wand.,ambiguous,item candidates: 21006:Kodai wand; 21007:Kodai wand; 21008:Kodai wand; 23626:Kodai wand; 23627:Kodai wand,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1597,Equip a Dragon Hunter Crossbow.,ambiguous,item candidates: 21012:Dragon hunter crossbow; 21013:Dragon hunter crossbow; 21014:Dragon hunter crossbow,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1598,Equip Dragon Hunter Lance.,ambiguous,item candidates: 22978:Dragon hunter lance; 22979:Dragon hunter lance; 22980:Dragon hunter lance,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1599,Equip a Brimstone Ring.,ambiguous,item candidates: 22975:Brimstone ring; 22976:Brimstone ring; 22977:Brimstone ring,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1600,Equip Brimstone Boots.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Brimstone Boots"")",Verify item/NPC name matches cache (r235) spelling
1601,Equip a Hydra Leather Item.,ambiguous,item candidates: 22983:Hydra leather; 22984:Hydra leather; 22985:Hydra leather,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1602,Equip Ferocious Gloves.,ambiguous,item candidates: 22981:Ferocious gloves; 22982:Ferocious gloves,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1603,Equip a Tome of Fire.,ambiguous,item candidates: 20714:Tome of fire; 20715:Tome of fire; 27358:Tome of fire,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1604,Equip a Tome of Water.,ambiguous,item candidates: 25574:Tome of water; 25575:Tome of water,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1605,Equip a Dusk Mystic Set Piece.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dusk Mystic Set Piece"")",Verify item/NPC name matches cache (r235) spelling
1606,Equip a Xerician Robe Top.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Xerician Robe Top"")",Verify item/NPC name matches cache (r235) spelling
1607,Equip a Xerician Robe Bottom.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Xerician Robe Bottom"")",Verify item/NPC name matches cache (r235) spelling
1608,Equip a Xerician Hat.,ambiguous,item candidates: 13385:Xerician hat; 13386:Xerician hat; 18461:Xerician hat,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1609,Equip a Dark Totem Piece Reward.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dark Totem Piece Reward"")",Verify item/NPC name matches cache (r235) spelling
1610,Equip an Ancient Shard Charged Weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Ancient Shard Charged Weapon"")",Verify item/NPC name matches cache (r235) spelling
1611,Equip a Konar Slayer Helmet Variant.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Konar Slayer Helmet Variant"")",Verify item/NPC name matches cache (r235) spelling
1612,Equip Sunfire Fanatic Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Sunfire Fanatic Armour"")",Verify item/NPC name matches cache (r235) spelling
1613,Equip Dual Macuahuitl.,ambiguous,item candidates: 28997:Dual macuahuitl; 28998:Dual macuahuitl; 28999:Dual macuahuitl; 29850:Dual macuahuitl,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1614,Equip Blood Moon Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Blood Moon Armour"")",Verify item/NPC name matches cache (r235) spelling
1615,Equip Blue Moon Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Blue Moon Armour"")",Verify item/NPC name matches cache (r235) spelling
1616,Equip Eclipse Moon Armour.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Eclipse Moon Armour"")",Verify item/NPC name matches cache (r235) spelling
1617,Equip a Sunfire Crossbow.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Sunfire Crossbow"")",Verify item/NPC name matches cache (r235) spelling
1618,Equip a Colossal Blade.,ambiguous,item candidates: 27021:Colossal blade; 27022:Colossal blade,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1619,Equip a Dizana’s Quiver.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dizana’s Quiver"")",Verify item/NPC name matches cache (r235) spelling
1620,Equip a Tonalztics of Ralos.,ambiguous,item candidates: 28922:Tonalztics of ralos; 28923:Tonalztics of ralos,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1621,Equip a Glacial Temotli.,ambiguous,item candidates: 29889:Glacial temotli; 29890:Glacial temotli; 29891:Glacial temotli,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1622,Equip an Obsidian Cape.,ambiguous,item candidates: 6568:Obsidian cape; 6569:Obsidian cape; 18243:Obsidian cape,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1623,Equip an Obsidian Shield.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Obsidian Shield"")",Verify item/NPC name matches cache (r235) spelling
1624,Equip an Obsidian Maul.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Obsidian Maul"")",Verify item/NPC name matches cache (r235) spelling
1625,Equip Toktz-xil-ak.,ambiguous,item candidates: 6523:Toktz-xil-ak; 6535:Toktz-xil-ak; 18254:Toktz-xil-ak; 20554:Toktz-xil-ak,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1626,Equip Toktz-ket-xil.,ambiguous,item candidates: 6524:Toktz-ket-xil; 6536:Toktz-ket-xil; 18255:Toktz-ket-xil,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1627,Equip a Fire Cape.,ambiguous,item candidates: 6570:Fire cape; 10566:Fire cape; 18244:Fire cape,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1628,Equip Infernal Cape.,ambiguous,item candidates: 21295:Infernal cape; 21296:Infernal cape; 21297:Infernal cape; 23622:Infernal cape; 23623:Infernal cape,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1629,Equip a Dragon Harpoon.,ambiguous,item candidates: 21028:Dragon harpoon; 21029:Dragon harpoon; 21030:Dragon harpoon,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1630,Equip a Toktz-mej-tal.,ambiguous,item candidates: 6526:Toktz-mej-tal; 6538:Toktz-mej-tal; 18257:Toktz-mej-tal,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1631,Equip an Obsidian Armour Piece.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Obsidian Armour Piece"")",Verify item/NPC name matches cache (r235) spelling
1632,Equip a Twisted Ornament Kit Item.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Twisted Ornament Kit"")",Verify item/NPC name matches cache (r235) spelling
1633,Equip a Trailblazer Ornament Kit Item.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Trailblazer Ornament Kit"")",Verify item/NPC name matches cache (r235) spelling
1634,Equip a Third Age Item.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Third Age"")",Verify item/NPC name matches cache (r235) spelling
1635,Equip a Gilded Item.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Gilded"")",Verify item/NPC name matches cache (r235) spelling
1636,Equip Ranger Gloves.,ambiguous,item candidates: 19994:Ranger gloves; 19995:Ranger gloves; 19996:Ranger gloves,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1637,Equip Holy Sandals.,ambiguous,item candidates: 12598:Holy sandals; 12599:Holy sandals; 16007:Holy sandals,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1638,Equip Wizard Boots.,ambiguous,item candidates: 2579:Wizard boots; 2580:Wizard boots; 15757:Wizard boots; 27162:Wizard boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1639,Equip a Fury Ornament Kit Item.,ambiguous,item candidates: 12526:Fury ornament kit; 12527:Fury ornament kit; 15998:Fury ornament kit,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1640,Equip an Eternal Glory.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Eternal Glory"")",Verify item/NPC name matches cache (r235) spelling
1641,Equip a Dragonbone Upgrade Item.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Dragonbone Upgrade"")",Verify item/NPC name matches cache (r235) spelling
1642,Equip a Pet Transmog Cosmetic.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Pet Transmog Cosmetic"")",Verify item/NPC name matches cache (r235) spelling
1643,Equip a Clue Scroll Reward Weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Clue Scroll Reward Weapon"")",Verify item/NPC name matches cache (r235) spelling
1644,Equip a Clue Scroll Reward Armour Piece.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Clue Scroll Reward Armour Piece"")",Verify item/NPC name matches cache (r235) spelling
1645,Equip a Clue Scroll Reward Cosmetic.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Clue Scroll Reward Cosmetic"")",Verify item/NPC name matches cache (r235) spelling
1646,Equip a Golden Treasure Trail Item.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Golden Treasure Trail"")",Verify item/NPC name matches cache (r235) spelling
1647,Equip an Ornament Kit Enhanced Weapon.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Ornament Kit Enhanced Weapon"")",Verify item/NPC name matches cache (r235) spelling
1648,Equip a Robin Hood Hat.,ambiguous,item candidates: 2581:Robin hood hat; 2582:Robin hood hat; 15758:Robin hood hat,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1649,Equip Ranger Boots.,duplicate,item candidates: 2577:Ranger boots; 2578:Ranger boots; 15756:Ranger boots,LeagueTaskManager.onItemEquip,duplicate of task 1565,Remove or differentiate from task 1565
1650,Equip Holy Sandals.,duplicate,item candidates: 12598:Holy sandals; 12599:Holy sandals; 16007:Holy sandals,LeagueTaskManager.onItemEquip,duplicate of task 1637,Remove or differentiate from task 1637
1651,Equip Wizard Boots.,duplicate,item candidates: 2579:Wizard boots; 2580:Wizard boots; 15757:Wizard boots; 27162:Wizard boots,LeagueTaskManager.onItemEquip,duplicate of task 1638,Remove or differentiate from task 1638
1652,Equip a Black Elegant Shirt.,ambiguous,item candidates: 10400:Black elegant shirt; 10401:Black elegant shirt; 16110:Black elegant shirt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1653,Equip Black Elegant Legs.,ambiguous,item candidates: 10402:Black elegant legs; 10403:Black elegant legs; 16111:Black elegant legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1654,Equip a Red Elegant Shirt.,ambiguous,item candidates: 10404:Red elegant shirt; 10405:Red elegant shirt; 16112:Red elegant shirt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1655,Equip Red Elegant Legs.,ambiguous,item candidates: 10406:Red elegant legs; 10407:Red elegant legs; 16113:Red elegant legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1656,Equip a Green Elegant Shirt.,ambiguous,item candidates: 10412:Green elegant shirt; 10413:Green elegant shirt; 16116:Green elegant shirt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1657,Equip Green Elegant Legs.,ambiguous,item candidates: 10414:Green elegant legs; 10415:Green elegant legs; 16117:Green elegant legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1658,Equip a Blue Elegant Shirt.,ambiguous,item candidates: 10408:Blue elegant shirt; 10409:Blue elegant shirt; 16114:Blue elegant shirt,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1659,Equip Blue Elegant Legs.,ambiguous,item candidates: 10410:Blue elegant legs; 10411:Blue elegant legs; 16115:Blue elegant legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1660,Equip a Zamorak Platebody.,ambiguous,item candidates: 2653:Zamorak platebody; 2654:Zamorak platebody; 15800:Zamorak platebody,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1661,Equip a Saradomin Platebody.,ambiguous,item candidates: 2661:Saradomin platebody; 2662:Saradomin platebody; 15805:Saradomin platebody,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1662,Equip a Guthix Platebody.,ambiguous,item candidates: 2669:Guthix platebody; 2670:Guthix platebody; 15810:Guthix platebody,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1663,Equip a Zamorak Full Helm.,ambiguous,item candidates: 2657:Zamorak full helm; 2658:Zamorak full helm; 15803:Zamorak full helm,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1664,Equip a Saradomin Full Helm.,ambiguous,item candidates: 2665:Saradomin full helm; 2666:Saradomin full helm; 15808:Saradomin full helm,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1665,Equip a Guthix Full Helm.,ambiguous,item candidates: 2673:Guthix full helm; 2674:Guthix full helm; 15813:Guthix full helm,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1666,Equip Zamorak Platelegs.,ambiguous,item candidates: 2655:Zamorak platelegs; 2656:Zamorak platelegs; 15801:Zamorak platelegs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1667,Equip Saradomin Platelegs.,ambiguous,item candidates: 2663:Saradomin platelegs; 2664:Saradomin platelegs; 15806:Saradomin platelegs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1668,Equip Guthix Platelegs.,ambiguous,item candidates: 2671:Guthix platelegs; 2672:Guthix platelegs; 15811:Guthix platelegs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1669,Equip a Zamorak Kiteshield.,ambiguous,item candidates: 2659:Zamorak kiteshield; 2660:Zamorak kiteshield; 15804:Zamorak kiteshield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1670,Equip a Saradomin Kiteshield.,ambiguous,item candidates: 2667:Saradomin kiteshield; 2668:Saradomin kiteshield; 15809:Saradomin kiteshield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1671,Equip a Guthix Kiteshield.,ambiguous,item candidates: 2675:Guthix kiteshield; 2676:Guthix kiteshield; 15814:Guthix kiteshield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1672,Equip a Zamorak Crozier.,ambiguous,item candidates: 10444:Zamorak crozier; 10445:Zamorak crozier; 16132:Zamorak crozier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1673,Equip a Saradomin Crozier.,ambiguous,item candidates: 10440:Saradomin crozier; 10441:Saradomin crozier; 16130:Saradomin crozier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1674,Equip a Guthix Crozier.,ambiguous,item candidates: 10442:Guthix crozier; 10443:Guthix crozier; 16131:Guthix crozier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1675,Equip a Bandos Crozier.,ambiguous,item candidates: 12275:Bandos crozier; 12276:Bandos crozier; 15878:Bandos crozier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1676,Equip an Armadyl Crozier.,ambiguous,item candidates: 12263:Armadyl crozier; 12264:Armadyl crozier; 15872:Armadyl crozier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1677,Equip a Gilded Full Helm.,ambiguous,item candidates: 3486:Gilded full helm; 3487:Gilded full helm; 15833:Gilded full helm,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1678,Equip a Gilded Platebody.,ambiguous,item candidates: 3481:Gilded platebody; 3482:Gilded platebody; 15830:Gilded platebody,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1679,Equip Gilded Platelegs.,ambiguous,item candidates: 3483:Gilded platelegs; 3484:Gilded platelegs; 15831:Gilded platelegs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1680,Equip Gilded Boots.,ambiguous,item candidates: 12391:Gilded boots; 12392:Gilded boots; 15836:Gilded boots,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1681,Equip Gilded Gloves.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Gilded Gloves"")",Verify item/NPC name matches cache (r235) spelling
1682,Equip a Gilded Kiteshield.,ambiguous,item candidates: 3488:Gilded kiteshield; 3489:Gilded kiteshield; 15834:Gilded kiteshield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1683,Equip a Gilded Med Helm.,ambiguous,item candidates: 20146:Gilded med helm; 20147:Gilded med helm; 20148:Gilded med helm,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1684,Equip a Gilded Chainbody.,ambiguous,item candidates: 20149:Gilded chainbody; 20150:Gilded chainbody; 20151:Gilded chainbody,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1685,Equip a Gilded Sq Shield.,ambiguous,item candidates: 20152:Gilded sq shield; 20153:Gilded sq shield; 20154:Gilded sq shield,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1686,Equip a Gilded 2h Sword.,ambiguous,item candidates: 20155:Gilded 2h sword; 20156:Gilded 2h sword; 20157:Gilded 2h sword,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1687,Equip an Infinity Hat.,ambiguous,item candidates: 6918:Infinity hat; 6919:Infinity hat; 18600:Infinity hat,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1688,Equip an Infinity Top.,ambiguous,item candidates: 6916:Infinity top; 6917:Infinity top; 18599:Infinity top; 20574:Infinity top,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1689,Equip Infinity Bottoms.,ambiguous,item candidates: 6924:Infinity bottoms; 6925:Infinity bottoms; 18603:Infinity bottoms; 20575:Infinity bottoms,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1690,Equip Infinity Boots.,duplicate,item candidates: 6920:Infinity boots; 6921:Infinity boots; 18601:Infinity boots; 27170:Infinity boots,LeagueTaskManager.onItemEquip,duplicate of task 1561,Remove or differentiate from task 1561
1691,Equip a Mage’s Book.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Mage’s Book"")",Verify item/NPC name matches cache (r235) spelling
1692,Equip a Master Wand.,ambiguous,item candidates: 6914:Master wand; 6915:Master wand; 18598:Master wand; 20560:Master wand,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1693,Equip a Dragon Cane.,ambiguous,item candidates: 12373:Dragon cane; 12374:Dragon cane; 15927:Dragon cane,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1694,Equip a Black Cavalier.,ambiguous,item candidates: 2643:Black cavalier; 2644:Black cavalier; 15785:Black cavalier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1695,Equip a Red Cavalier.,ambiguous,item candidates: 12323:Red cavalier; 12324:Red cavalier; 15902:Red cavalier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1696,Equip a White Cavalier.,ambiguous,item candidates: 12321:White cavalier; 12322:White cavalier; 15901:White cavalier,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1697,Equip a Ranger Tunic.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Ranger Tunic"")",Verify item/NPC name matches cache (r235) spelling
1698,Equip Ranger Tights.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Ranger Tights"")",Verify item/NPC name matches cache (r235) spelling
1699,Equip Ranger Gloves.,duplicate,item candidates: 19994:Ranger gloves; 19995:Ranger gloves; 19996:Ranger gloves,LeagueTaskManager.onItemEquip,duplicate of task 1636,Remove or differentiate from task 1636
1700,Equip a Powdered Wig.,missing_content,,LeagueTaskManager.onItemEquip,"item not found in cache (""Powdered Wig"")",Verify item/NPC name matches cache (r235) spelling
1701,Equip a 3rd Age Range Coif.,ambiguous,item candidates: 10334:3rd age range coif; 10335:3rd age range coif; 16081:3rd age range coif; 27201:3rd age range coif,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1702,Equip 3rd Age Range Top.,ambiguous,item candidates: 10330:3rd age range top; 10331:3rd age range top; 16079:3rd age range top; 27199:3rd age range top,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
1703,Equip 3rd Age Range Legs.,ambiguous,item candidates: 10332:3rd age range legs; 10333:3rd age range legs; 16080:3rd age range legs; 27200:3rd age range legs,LeagueTaskManager.onItemEquip,multiple item ids for name,Set explicit target_id(s) in tasks source
