task_id,task_name,status,matched_content,matched_hook,missing_requirement,suggested_fix
1397,Enter the Tlati Rainforest.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1398,Enter Cam Torum.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1399,Enter Neypotzli.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1400,Enter the Twilight Temple.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1401,Enter the Fortis Bazaar.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1402,Enter the Hunter Guild Basement.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1424,Use the Arceuus Spellbook in Varlamore.,need_hook,quest/area:Varlamore,(unwired) quest completion,quest/diary completion not implemented,Implement quest system hook or script_manual
1444,Use the Furnace in Cam Torum.,need_hook,quest/area:Varlamore,(unwired) quest completion,quest/diary completion not implemented,Implement quest system hook or script_manual
1445,Use the Anvil in Cam Torum.,need_hook,quest/area:Varlamore,(unwired) quest completion,quest/diary completion not implemented,Implement quest system hook or script_manual
1447,Speak to Servius.,need_hook,quest/area:Varlamore,(unwired) quest completion,quest/diary completion not implemented,Implement quest system hook or script_manual
1448,Speak to the Colosseum Recruiter.,need_hook,quest/area:Varlamore,(unwired) quest completion,quest/diary completion not implemented,Implement quest system hook or script_manual
1455,Enter the Perilous Moons Area.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1457,Enter the Earthbound Cavern in Varlamore.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
1463,Enter the Bazaar Upper Level.,need_hook,area:Varlamore,(unwired) area enter,area enter not wired to league tasks,Wire region enter hook or script_manual on area entry
